Date,UserID,Product,Quantity,Price
2023-09-25,200,Printer,2,172.83
2023-12-25,922,Keyboard,3,354.68
2024-03-18,59,Mouse,5,587.6
2024-02-11,684,Printer,4,432.87
2024-06-01,75,Keyboard,3,598.81
2023-09-07,362,Mouse,5,33.03
2024-06-04,811,Mouse,5,397.2
2024-06-19,806,Printer,2,199.29
2024-03-24,568,Printer,2,294.02
2023-10-17,852,Monitor,3,779.6
2023-08-02,487,Monitor,4,28.68
2024-06-05,653,Printer,4,753.29
2024-04-21,555,Monitor,5,173.22
2024-03-20,640,Monitor,4,941.94
2023-08-14,689,Keyboard,1,260.41
2024-01-24,277,Printer,1,886.32
2023-07-28,250,Laptop,1,144.1
2024-01-18,118,Printer,3,865.36
2024-06-22,918,Mouse,3,12.47
2024-04-06,579,Laptop,1,862.09
2023-08-10,460,Monitor,5,144.38
2024-02-06,684,Laptop,3,671.89
2024-07-06,278,Printer,5,200.71
2024-07-17,393,Keyboard,4,238.87
2023-12-21,374,Mouse,1,797.26
2024-03-16,591,Mouse,3,750.66
2024-02-24,413,Printer,4,360.97
2023-12-26,257,Laptop,1,283.19
2023-11-01,587,Printer,1,820.53
2024-02-26,719,Printer,1,474.33
2024-01-16,316,Mouse,3,305.22
2024-05-18,324,Monitor,2,973.34
2024-03-04,358,Laptop,2,706.93
2023-07-20,741,Printer,5,343.62
2024-07-13,574,Keyboard,3,677.25
2024-05-31,483,Printer,1,92.7
2023-12-23,844,Printer,3,277.55
2023-12-31,905,Monitor,2,542.41
2023-09-26,265,Printer,4,842.94
2024-06-25,57,Laptop,1,993.33
2024-01-17,10,Monitor,2,155.7
2023-11-03,366,Mouse,2,218.03
2024-03-13,290,Keyboard,3,852.25
2024-01-16,995,Laptop,2,330.61
2023-11-07,525,Laptop,5,919.89
2024-03-16,249,Laptop,2,599.33
2024-03-19,583,Monitor,5,643.85
2024-01-20,806,Keyboard,1,835.99
2024-06-26,640,Laptop,5,129.31
2023-08-29,536,Monitor,3,664.45
2024-04-19,207,Keyboard,1,411.03
2024-01-18,457,Monitor,3,587.01
2023-12-08,530,Printer,5,282.38
2024-06-03,680,Keyboard,3,725.64
2023-11-05,578,Keyboard,2,575.9
2024-06-01,433,Monitor,5,893.54
2023-09-07,702,Mouse,1,639.18
2024-03-07,10,Laptop,3,33.63
2024-04-19,9,Laptop,3,230.85
2024-05-09,204,Laptop,5,105.43
2023-10-30,651,Printer,4,262.35
2023-10-17,171,Mouse,4,560.64
2024-06-27,948,Monitor,4,284.39
2023-12-02,100,Keyboard,1,193.44
2023-11-13,5,Printer,5,964.37
2023-07-22,867,Mouse,3,980.21
2023-11-22,62,Laptop,3,623.99
2024-05-20,444,Laptop,1,845.79
2024-05-12,357,Monitor,2,893.24
2024-06-23,483,Mouse,3,632.33
2024-04-14,14,Keyboard,1,773.63
2023-07-28,306,Mouse,4,278.92
2023-12-16,78,Printer,5,63.49
2023-08-20,126,Mouse,3,712.05
2023-10-04,705,Mouse,5,295.76
2023-10-13,842,Monitor,4,478.17
2023-11-19,400,Keyboard,5,441.9
2024-01-31,213,Keyboard,3,530.83
2023-10-06,372,Printer,2,662.53
2024-06-17,485,Monitor,1,808.29
2023-10-07,390,Mouse,4,356.48
2024-01-19,459,Printer,5,972.49
2024-01-26,890,Laptop,3,873.13
2024-04-17,188,Keyboard,3,488.4
2024-02-08,840,Keyboard,3,412.06
2024-02-13,876,Mouse,2,746.22
2023-08-05,99,Printer,3,26.96
2024-07-13,66,Mouse,3,724.83
2024-05-01,65,Printer,3,813.16
2024-02-19,992,Printer,1,675.11
2023-10-28,81,Monitor,5,335.16
2023-08-07,766,Mouse,2,32.87
2024-06-21,557,Printer,5,249.52
2024-01-10,477,Laptop,2,191.26
2024-05-21,483,Laptop,2,939.05
2024-03-16,18,Mouse,5,94.84
2023-09-02,414,Mouse,5,690.77
2023-08-21,32,Keyboard,3,420.48
2023-12-16,371,Printer,5,931.28
2023-10-07,16,Keyboard,2,958.04
2023-12-03,405,Laptop,1,528.86
2024-03-15,125,Laptop,3,772.56
2024-03-24,124,Printer,4,590.07
2023-08-11,353,Laptop,4,497.4
2024-06-30,985,Keyboard,3,299.12
2023-10-11,216,Mouse,4,767.71
2024-05-10,307,Printer,1,98.97
2023-08-06,683,Printer,4,326.82
2023-12-11,45,Monitor,5,826.22
2023-08-12,964,Keyboard,1,603.61
2023-07-29,95,Laptop,1,458.87
2023-10-31,882,Mouse,2,931.55
2023-10-05,914,Mouse,1,870.58
2024-02-12,886,Laptop,4,336.92
2023-09-30,691,Monitor,3,416.91
2024-01-01,116,Printer,4,568.24
2024-07-05,484,Mouse,5,804.44
2023-08-18,725,Printer,2,27.8
2023-10-27,961,Keyboard,5,46.4
2023-10-31,391,Printer,2,489.99
2024-04-30,630,Mouse,5,576.11
2024-07-04,783,Laptop,4,92.24
2024-04-21,420,Printer,3,776.19
2023-12-04,632,Keyboard,1,694.13
2023-07-28,414,Laptop,3,755.63
2024-01-26,896,Printer,4,844.47
2024-05-22,708,Laptop,5,797.12
2023-08-07,365,Mouse,2,982.2
2023-08-07,982,Printer,1,996.74
2023-12-12,343,Printer,2,632.59
2023-11-27,991,Mouse,5,132.07
2023-12-11,890,Mouse,5,395.57
2023-10-22,623,Printer,4,845.67
2024-06-20,584,Monitor,1,711.03
2023-08-31,685,Laptop,3,386.85
2023-08-17,202,Mouse,1,591.59
2024-06-21,771,Printer,2,138.81
2024-04-15,95,Laptop,4,794.93
2024-06-09,819,Laptop,4,522.14
2023-09-04,167,Mouse,4,319.5
2024-05-04,440,Mouse,2,414.14
2023-07-23,752,Laptop,5,613.41
2023-07-29,80,Monitor,3,69.88
2023-10-16,4,Monitor,2,858.75
2023-10-19,947,Monitor,2,396.94
2023-12-05,398,Mouse,5,509.49
2023-09-22,305,Monitor,3,558.62
2024-02-09,502,Monitor,1,126.73
2024-05-31,619,Mouse,2,675.98
2023-09-20,945,Mouse,5,70.34
2023-12-31,565,Printer,4,451.29
2023-09-08,317,Monitor,2,336.9
2024-07-10,855,Mouse,2,628.02
2024-05-11,6,Keyboard,4,190.37
2023-11-18,608,Mouse,2,255.62
2024-07-15,643,Monitor,5,944.9
2023-08-04,17,Printer,2,522.01
2024-01-30,395,Laptop,3,62.52
2023-07-25,110,Monitor,5,168.83
2024-07-01,972,Printer,5,502.79
2023-07-18,981,Monitor,1,384.42
2024-01-13,674,Monitor,4,814.03
2023-07-24,712,Monitor,3,872.25
2024-06-15,814,Laptop,1,573.77
2023-12-13,114,Mouse,3,570.36
2023-10-14,663,Keyboard,4,430.92
2024-04-11,915,Printer,5,857.1
2023-12-26,290,Monitor,4,310.86
2023-08-27,675,Printer,2,61.95
2023-12-28,91,Mouse,5,509.53
2024-07-13,305,Monitor,1,404.0
2023-08-28,456,Keyboard,2,409.08
2023-08-13,562,Monitor,4,612.71
2023-10-28,225,Monitor,2,725.83
2024-04-28,422,Monitor,4,874.55
2023-10-19,7,Keyboard,3,543.31
2024-06-23,144,Printer,5,279.96
2024-06-20,915,Keyboard,3,419.34
2023-09-10,680,Mouse,4,883.32
2024-05-30,193,Keyboard,2,766.32
2024-07-12,505,Laptop,1,357.45
2024-01-02,326,Laptop,1,793.89
2023-07-21,168,Printer,1,395.65
2024-05-13,52,Laptop,2,848.46
2024-06-22,416,Monitor,2,400.43
2024-06-29,632,Monitor,2,52.73
2024-05-21,951,Mouse,1,525.0
2024-01-05,559,Monitor,3,687.08
2024-02-24,262,Mouse,1,640.56
2024-02-22,838,Monitor,2,89.01
2023-11-30,310,Keyboard,1,156.72
2024-03-19,948,Keyboard,5,816.4
2023-11-20,942,Keyboard,1,763.01
2023-10-21,465,Mouse,2,820.51
2023-09-21,373,Keyboard,1,398.6
2024-05-02,227,Laptop,1,101.02
2023-08-21,271,Monitor,4,783.69
2024-03-19,902,Monitor,2,527.71
2024-06-26,141,Keyboard,4,501.2
2024-03-17,673,Monitor,2,387.54
2023-08-17,724,Keyboard,2,920.31
2024-04-09,278,Keyboard,5,83.99
2024-04-17,890,Keyboard,4,872.42
2023-10-24,577,Laptop,1,743.56
2023-10-21,112,Keyboard,3,98.83
2024-05-06,586,Laptop,3,967.19
2024-05-10,244,Laptop,1,601.0
2024-01-07,653,Printer,2,959.79
2023-11-09,81,Mouse,1,857.58
2023-10-11,158,Laptop,1,764.61
2024-05-16,868,Keyboard,2,37.79
2023-08-02,556,Monitor,3,194.4
2024-06-15,190,Keyboard,5,289.04
2024-06-03,574,Monitor,3,310.9
2024-04-14,376,Mouse,3,648.79
2024-04-25,281,Laptop,4,294.24
2023-11-27,63,Monitor,5,692.46
2023-07-19,928,Laptop,4,881.07
2023-09-28,621,Mouse,1,451.49
2023-09-10,143,Laptop,2,885.63
2024-03-13,131,Laptop,3,60.86
2024-03-25,915,Mouse,3,454.36
2023-10-02,764,Monitor,4,160.81
2023-12-20,530,Printer,1,465.64
2024-03-21,599,Keyboard,1,545.76
2023-10-20,903,Mouse,2,129.76
2023-11-14,122,Keyboard,5,339.0
2024-05-25,967,Monitor,2,580.0
2024-05-23,650,Laptop,1,327.68
2023-08-16,281,Printer,1,354.2
2023-08-11,666,Printer,3,142.4
2023-12-23,896,Printer,5,447.82
2024-06-06,963,Laptop,4,400.45
2023-08-05,210,Mouse,5,487.92
2023-09-21,711,Monitor,5,33.16
2024-06-03,724,Printer,2,718.83
2024-05-20,174,Keyboard,4,289.77
2024-07-03,1,Laptop,2,248.75
2023-11-18,777,Monitor,5,162.12
2024-04-03,589,Monitor,1,315.26
2024-05-24,550,Mouse,3,134.07
2023-07-23,510,Monitor,2,432.61
2024-02-03,736,Printer,2,906.6
2024-05-28,31,Laptop,3,289.55
2023-09-12,20,Monitor,1,275.69
2023-10-02,860,Mouse,1,149.06
2024-03-19,929,Mouse,2,123.71
2023-10-07,847,Printer,4,658.11
2024-04-21,236,Laptop,1,315.71
2024-07-09,463,Printer,1,705.9
2024-02-26,895,Mouse,1,730.94
2023-11-12,964,Printer,4,890.86
2023-12-01,662,Keyboard,2,561.43
2023-12-13,473,Monitor,4,811.89
2023-10-20,988,Mouse,4,554.86
2023-10-06,560,Printer,1,160.71
2023-12-05,892,Monitor,2,47.62
2023-11-04,687,Printer,4,113.23
2023-09-09,264,Mouse,4,430.22
2023-12-24,418,Monitor,2,462.06
2024-01-22,597,Printer,3,465.37
2023-10-26,983,Mouse,3,917.5
2024-04-05,392,Monitor,5,282.31
2024-04-17,61,Keyboard,5,451.08
2024-03-15,309,Keyboard,4,58.8
2024-06-11,373,Mouse,2,792.47
2024-01-07,492,Monitor,4,89.46
2024-06-21,448,Keyboard,1,412.14
2024-02-23,94,Keyboard,1,362.93
2024-03-28,235,Mouse,2,578.96
2024-06-22,357,Keyboard,4,867.5
2023-11-26,851,Mouse,1,78.24
2023-09-28,712,Printer,5,642.08
2024-03-30,54,Mouse,2,267.3
2023-10-24,520,Monitor,2,479.9
2023-12-07,533,Printer,4,97.03
2024-06-15,302,Mouse,5,594.88
2024-06-22,12,Printer,2,536.23
2024-06-04,608,Printer,5,730.57
2023-08-21,598,Laptop,2,586.03
2024-01-22,32,Monitor,5,874.98
2024-06-07,310,Laptop,2,532.09
2023-11-19,467,Mouse,4,477.03
2023-12-09,381,Laptop,5,22.62
2024-02-18,923,Laptop,5,127.38
2024-02-23,463,Monitor,3,915.76
2023-12-25,120,Keyboard,1,899.6
2023-10-05,900,Laptop,3,519.15
2024-04-13,790,Printer,4,614.67
2024-06-14,378,Printer,2,585.25
2024-03-28,760,Mouse,5,146.97
2024-02-12,964,Mouse,3,472.76
2023-09-04,807,Monitor,1,390.17
2023-10-24,312,Laptop,5,241.48
2023-12-01,166,Mouse,1,852.79
2024-06-25,519,Monitor,2,148.16
2024-01-24,313,Mouse,2,924.39
2023-10-12,124,Mouse,3,739.57
2024-06-01,776,Laptop,2,550.09
2024-01-04,124,Keyboard,3,394.56
2024-03-19,275,Keyboard,4,361.75
2023-08-19,216,Printer,5,876.21
2023-09-06,141,Mouse,2,265.32
2024-02-06,169,Keyboard,1,420.53
2023-12-04,847,Monitor,3,302.64
2023-12-07,268,Laptop,3,452.96
2024-02-04,793,Printer,1,609.95
2024-01-05,58,Monitor,5,586.14
2023-10-21,345,Laptop,5,11.73
2024-02-15,708,Mouse,1,532.09
2024-01-09,320,Keyboard,1,904.7
2023-08-04,554,Monitor,2,164.36
2024-01-16,186,Keyboard,1,643.8
2024-04-06,745,Laptop,2,242.07
2024-07-11,935,Laptop,2,39.05
2024-01-30,901,Keyboard,2,433.36
2023-08-03,724,Keyboard,4,161.82
2024-01-18,793,Laptop,2,162.77
2024-05-29,668,Monitor,1,832.36
2024-02-04,425,Keyboard,3,183.66
2024-04-21,690,Monitor,3,45.89
2024-07-03,940,Laptop,1,699.0
2023-11-25,163,Monitor,2,975.41
2023-09-07,783,Monitor,3,748.59
2023-12-25,42,Mouse,3,808.1
2024-07-03,60,Printer,2,874.26
2024-05-10,825,Keyboard,4,845.97
2023-08-27,95,Laptop,5,933.82
2023-09-26,513,Printer,5,411.67
2023-09-11,853,Printer,5,214.97
2023-10-16,210,Printer,1,909.58
2023-11-09,362,Printer,5,961.75
2023-12-16,833,Keyboard,4,434.1
2024-03-11,342,Keyboard,2,41.14
2023-11-02,998,Laptop,4,245.79
2024-04-01,897,Laptop,4,597.27
2024-06-04,360,Printer,1,938.24
2024-06-22,838,Printer,4,594.66
2024-02-06,360,Monitor,1,557.7
2024-04-26,430,Monitor,4,38.62
2024-02-13,980,Keyboard,1,219.68
2024-01-02,229,Monitor,5,437.57
2024-05-07,903,Keyboard,1,234.24
2024-03-27,33,Printer,5,614.88
2024-01-15,604,Mouse,5,940.19
2024-07-16,78,Monitor,4,298.55
2024-05-21,580,Monitor,5,912.17
2024-04-24,805,Monitor,1,139.83
2024-03-02,120,Printer,4,154.77
2023-11-28,119,Printer,5,73.1
2024-01-15,103,Keyboard,3,660.62
2023-10-27,862,Mouse,1,587.75
2024-03-25,285,Mouse,5,661.2
2024-03-14,34,Monitor,1,906.47
2023-11-24,946,Laptop,5,362.13
2023-08-01,255,Laptop,5,420.82
2024-06-17,661,Mouse,3,681.54
2023-09-27,781,Keyboard,2,920.31
2023-08-16,906,Mouse,4,94.71
2024-03-22,223,Keyboard,1,712.95
2023-09-22,904,Mouse,3,413.12
2023-11-28,970,Printer,1,802.82
2023-11-20,874,Monitor,5,112.24
2023-12-19,738,Laptop,3,811.22
2024-01-06,44,Mouse,4,316.96
2023-10-07,389,Laptop,3,890.34
2024-07-04,275,Monitor,2,853.42
2024-06-03,792,Laptop,3,291.55
2024-02-22,680,Monitor,4,333.4
2023-10-14,7,Laptop,3,654.48
2023-12-10,700,Mouse,5,525.59
2023-09-11,502,Laptop,1,664.48
2024-04-30,252,Keyboard,3,732.32
2023-11-10,402,Printer,4,123.54
2024-03-01,61,Laptop,4,731.75
2024-06-02,200,Keyboard,2,518.78
2023-12-10,371,Laptop,5,762.52
2024-06-17,331,Laptop,3,429.84
2023-10-16,460,Mouse,3,982.65
2023-09-04,494,Laptop,2,912.12
2024-01-08,442,Mouse,5,124.18
2023-09-28,6,Monitor,1,499.49
2024-05-07,181,Monitor,1,369.33
2023-12-16,455,Printer,1,242.11
2023-09-17,969,Laptop,2,915.05
2024-06-24,687,Mouse,5,87.75
2023-12-14,797,Printer,4,735.3
2024-01-26,477,Printer,3,111.25
2024-03-06,12,Monitor,2,193.23
2023-12-27,197,Monitor,4,239.42
2024-06-27,499,Keyboard,1,426.31
2023-09-13,5,Mouse,3,719.51
2023-11-04,199,Mouse,1,617.77
2023-12-23,996,Laptop,5,629.4
2023-08-03,858,Laptop,1,361.04
2024-05-09,724,Printer,1,591.17
2023-10-06,680,Mouse,5,516.58
2024-05-16,977,Printer,3,290.35
2023-11-09,207,Laptop,4,995.69
2024-02-07,451,Keyboard,2,74.34
2023-12-13,679,Laptop,2,530.82
2024-03-18,542,Laptop,4,687.77
2024-04-10,478,Printer,3,318.37
2024-02-13,429,Printer,1,592.02
2024-02-01,377,Monitor,4,837.8
2023-07-28,36,Mouse,3,515.21
2024-04-29,304,Mouse,1,850.22
2024-01-03,431,Printer,3,526.0
2024-03-07,998,Printer,3,99.19
2024-04-30,826,Laptop,3,108.35
2024-06-24,580,Printer,4,58.82
2023-09-27,113,Keyboard,5,874.55
2024-02-28,616,Laptop,2,229.02
2024-05-25,302,Monitor,4,739.97
2023-12-13,987,Mouse,4,547.02
2023-08-29,637,Printer,4,11.65
2024-04-28,861,Printer,5,708.42
2024-04-24,704,Monitor,1,433.31
2024-04-17,667,Keyboard,5,612.25
2024-02-12,304,Laptop,5,886.86
2023-10-10,786,Mouse,1,250.97
2024-03-09,664,Mouse,1,243.07
2023-10-26,334,Keyboard,1,680.1
2023-07-25,945,Printer,3,967.53
2023-12-17,237,Keyboard,4,787.77
2024-01-18,979,Keyboard,5,795.82
2024-05-06,973,Mouse,5,643.37
2024-06-06,188,Mouse,4,553.92
2023-12-28,679,Mouse,2,884.69
2023-08-17,790,Laptop,1,618.4
2023-09-13,504,Monitor,1,722.42
2024-06-29,789,Keyboard,4,968.06
2023-08-15,255,Mouse,4,896.74
2024-03-29,974,Monitor,1,75.74
2024-01-20,757,Mouse,2,871.99
2023-07-22,714,Mouse,4,194.11
2024-05-03,563,Laptop,5,667.2
2023-09-22,966,Mouse,2,929.62
2023-12-05,181,Printer,5,351.97
2023-10-12,66,Monitor,5,478.21
2023-09-18,449,Laptop,3,918.6
2024-06-11,645,Monitor,5,865.48
2024-01-18,656,Mouse,3,331.6
2024-07-06,143,Mouse,4,788.86
2024-03-25,496,Laptop,4,825.15
2024-06-28,12,Mouse,5,131.59
2023-09-13,681,Printer,4,106.13
2023-10-15,516,Laptop,1,928.54
2023-11-13,789,Printer,1,398.24
2023-10-16,462,Monitor,2,836.53
2024-01-12,206,Keyboard,2,411.25
2023-10-21,438,Printer,3,711.88
2023-10-06,275,Keyboard,3,563.17
2023-12-05,980,Printer,1,753.06
2024-01-13,659,Monitor,5,732.23
2023-12-19,222,Printer,2,988.46
2023-08-07,64,Printer,1,893.2
2024-05-14,641,Keyboard,5,83.61
2024-05-10,146,Monitor,1,177.38
2023-10-15,150,Printer,3,324.48
2023-08-03,976,Monitor,2,516.73
2023-09-11,32,Keyboard,4,634.86
2023-12-12,745,Laptop,4,663.98
2023-12-16,326,Laptop,3,156.65
2024-06-29,296,Mouse,1,264.62
2023-08-11,620,Printer,3,758.73
2024-06-11,481,Laptop,2,32.0
2024-04-21,73,Keyboard,5,795.24
2023-10-11,768,Mouse,1,76.43
2023-08-22,281,Keyboard,2,653.81
2024-06-25,217,Keyboard,5,454.18
2023-08-15,699,Laptop,4,992.4
2024-04-15,684,Laptop,5,490.22
2024-02-06,507,Laptop,4,135.52
2023-10-05,252,Monitor,4,614.43
2024-06-14,737,Laptop,3,341.19
2023-09-09,410,Laptop,1,40.81
2024-01-13,21,Keyboard,2,784.02
2024-05-25,842,Printer,2,350.17
2024-04-21,816,Keyboard,4,893.4
2023-11-21,616,Laptop,2,621.15
2023-10-24,980,Laptop,3,609.25
2024-06-29,803,Laptop,4,882.31
2023-08-23,375,Printer,5,775.89
2024-04-04,720,Printer,1,312.44
2023-09-02,423,Printer,4,630.99
2024-06-24,509,Monitor,5,22.86
2024-07-14,512,Laptop,2,378.72
2023-08-21,28,Mouse,1,488.85
2023-11-29,79,Mouse,5,737.88
2024-05-29,955,Keyboard,2,482.55
2023-11-26,188,Mouse,5,978.16
2023-12-28,862,Keyboard,4,924.83
2024-01-23,610,Monitor,3,616.22
2024-02-17,426,Monitor,1,336.89
2024-05-16,649,Laptop,1,625.96
2023-09-05,616,Printer,1,715.72
2024-01-14,685,Monitor,4,795.57
2024-01-01,807,Mouse,5,278.01
2023-08-16,509,Printer,1,775.93
2024-04-17,251,Keyboard,4,135.72
2023-09-08,481,Monitor,3,201.87
2024-04-28,657,Monitor,4,240.27
2024-05-21,373,Printer,3,220.03
2024-05-08,95,Monitor,3,891.37
2023-11-26,8,Printer,5,78.41
2024-01-01,562,Keyboard,5,347.86
2024-04-05,775,Keyboard,5,690.62
2024-01-09,319,Printer,5,950.64
2024-06-17,667,Laptop,1,856.84
2023-12-26,937,Mouse,4,648.93
2024-07-05,86,Printer,4,417.26
2023-08-11,45,Laptop,5,806.59
2023-07-18,368,Monitor,4,601.55
2024-01-30,586,Mouse,3,774.19
2023-11-15,98,Mouse,4,470.23
2023-12-31,25,Printer,4,347.87
2023-11-13,771,Printer,1,571.73
2023-09-11,320,Keyboard,5,463.3
2023-12-22,213,Laptop,1,388.62
2024-05-21,191,Keyboard,3,864.85
2024-07-03,529,Monitor,1,591.63
2024-05-07,140,Mouse,2,70.49
2023-08-29,9,Mouse,1,781.56
2024-02-20,721,Monitor,4,90.03
2024-01-23,768,Keyboard,5,137.75
2024-05-26,466,Keyboard,5,695.65
2024-02-27,520,Mouse,3,344.91
2023-11-08,740,Printer,1,20.08
2024-02-05,256,Monitor,3,552.37
2024-05-19,686,Laptop,1,906.8
2023-11-25,111,Monitor,2,604.28
2024-06-13,989,Monitor,1,560.45
2024-02-15,432,Mouse,1,752.7
2024-01-31,361,Mouse,1,326.6
2024-03-19,395,Keyboard,4,110.4
2023-10-29,347,Printer,2,121.54
2023-09-11,784,Laptop,1,781.32
2023-09-27,757,Laptop,4,310.23
2024-04-19,948,Printer,4,922.79
2023-11-23,388,Laptop,5,563.93
2023-08-24,991,Laptop,4,885.55
2024-01-14,828,Monitor,5,127.96
2023-09-11,533,Mouse,4,298.27
2023-07-19,564,Printer,4,762.79
2024-02-24,20,Laptop,5,173.36
2024-01-28,159,Printer,5,987.07
2024-02-07,410,Printer,1,580.06
2024-04-05,260,Laptop,4,76.39
2024-03-28,907,Printer,5,413.15
2023-11-10,368,Mouse,5,976.79
2023-10-24,709,Printer,1,183.69
2023-09-16,437,Printer,2,872.76
2023-09-10,764,Monitor,1,723.37
2023-09-28,10,Monitor,3,444.28
2024-02-04,239,Printer,2,786.64
2024-06-24,716,Mouse,2,259.01
2023-08-12,748,Keyboard,5,583.93
2023-11-04,144,Laptop,4,250.28
2024-05-06,417,Monitor,4,420.1
2023-08-04,950,Laptop,1,766.3
2023-10-02,170,Keyboard,4,374.23
2024-04-15,644,Mouse,5,238.9
2023-12-10,940,Laptop,1,819.58
2023-09-20,14,Mouse,1,54.77
2023-11-23,250,Printer,4,538.22
2024-06-30,371,Printer,5,405.48
2023-10-01,473,Laptop,1,487.99
2024-01-19,749,Printer,5,863.44
2024-05-22,552,Laptop,5,790.31
2024-02-01,152,Mouse,2,953.31
2024-01-29,728,Printer,2,685.35
2024-03-31,157,Printer,1,845.72
2024-02-05,753,Keyboard,1,332.6
2023-10-31,373,Printer,3,596.39
2024-05-26,237,Keyboard,5,662.11
2023-10-18,924,Keyboard,3,847.51
2024-01-12,280,Keyboard,3,357.94
2024-05-06,748,Laptop,5,265.76
2024-07-05,697,Keyboard,4,925.54
2024-01-07,531,Keyboard,4,750.73
2023-08-15,429,Monitor,5,991.32
2023-11-02,473,Printer,1,907.37
2024-01-26,380,Printer,5,177.57
2024-03-22,378,Keyboard,4,294.72
2023-11-13,304,Keyboard,3,357.26
2023-12-01,947,Keyboard,3,497.69
2023-07-30,936,Laptop,1,521.94
2023-10-27,809,Mouse,2,57.72
2023-09-22,942,Printer,1,106.48
2023-09-19,409,Mouse,5,131.15
2024-03-20,804,Monitor,3,108.86
2024-03-27,460,Laptop,3,860.34
2023-07-23,596,Laptop,5,149.78
2024-06-08,837,Monitor,4,740.51
2024-01-01,187,Laptop,1,467.36
2023-10-12,896,Laptop,3,715.81
2024-02-28,871,Mouse,2,259.7
2024-06-21,23,Printer,2,475.79
2023-08-04,315,Keyboard,5,860.17
2024-07-12,878,Printer,2,317.77
2023-12-04,514,Laptop,2,325.92
2024-05-15,980,Laptop,5,909.0
